home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Oklahoma City Thunder,Denver Nuggets,22100601,False,69,2022-01-09,True,Denver Nuggets,0.264,0.1864,0.007546875,0.0048765625,0.9136,0.8564,0.044896875,0.0393625
Houston Rockets,Minnesota Timberwolves,22100600,False,69,2022-01-09,True,Minnesota Timberwolves,0.0675,0.0373,0.0015671875,0.0008234375,0.8634,0.7884,0.0384859375,0.0326296875
Portland Trail Blazers,Sacramento Kings,22100605,True,69,2022-01-09,True,Portland Trail Blazers,0.3718,0.2603,0.0111703125,0.00724375,0.4381,0.3114,0.0131796875,0.0086578125
LA Clippers,Atlanta Hawks,22100597,True,69,2022-01-09,True,LA Clippers,0.8262,0.7388,0.034796875,0.0285765625,0.5438,0.4431,0.020215625,0.0150421875
Toronto Raptors,New Orleans Pelicans,22100599,True,69,2022-01-09,True,Toronto Raptors,0.8521,0.7788,0.0403,0.03421875,0.3044,0.2144,0.0086296875,0.0055
Brooklyn Nets,San Antonio Spurs,22100602,True,69,2022-01-09,True,Brooklyn Nets,0.9891,0.9774,0.05891875,0.056821875,0.4941,0.3817,0.01554375,0.0112109375
Dallas Mavericks,Chicago Bulls,22100603,True,69,2022-01-09,True,Dallas Mavericks,0.9519,0.9207,0.04921875,0.045090625,0.9992,0.9971,0.0617265625,0.06095
Orlando Magic,Washington Wizards,22100598,False,69,2022-01-09,True,Washington Wizards,0.0011,0.0007,2.8125e-05,1.40625e-05,0.727,0.6297,0.02983125,0.0239640625
Golden State Warriors,Cleveland Cavaliers,22100604,True,69,2022-01-09,True,Golden State Warriors,0.9999,1.0,0.06238125,0.0622859375,0.9335,0.888,0.0489328125,0.043853125
Los Angeles Lakers,Memphis Grizzlies,22100606,False,69,2022-01-09,True,Memphis Grizzlies,0.9412,0.8971,0.0465609375,0.04175,0.9994,0.9978,0.0616796875,0.0604296875
Charlotte Hornets,Milwaukee Bucks,22100607,True,69,2022-01-10,True,Charlotte Hornets,0.8528,0.7837,0.040109375,0.033796875,0.9887,0.9763,0.058575,0.0558265625
Detroit Pistons,Utah Jazz,22100608,True,69,2022-01-10,True,Detroit Pistons,0.0051,0.0022,8.90625e-05,4.375e-05,0.9995,0.9996,0.0621546875,0.0618578125
New York Knicks,San Antonio Spurs,22100610,True,69,2022-01-10,True,New York Knicks,0.6682,0.5634,0.026015625,0.0201921875,0.437,0.3286,0.0131078125,0.0091640625
Portland Trail Blazers,Brooklyn Nets,22100486,True,69,2022-01-10,True,Portland Trail Blazers,0.444,0.3509,0.013159375,0.0097484375,0.9933,0.9832,0.059909375,0.0577890625
Boston Celtics,Indiana Pacers,22100609,True,69,2022-01-10,True,Boston Celtics,0.6608,0.5443,0.026275,0.0193390625,0.2013,0.1238,0.0056375,0.0033546875
Houston Rockets,Philadelphia 76ers,22100711,False,69,2022-01-10,True,Philadelphia 76ers,0.0494,0.0275,0.0010734375,0.0005359375,0.9399,0.9038,0.05029375,0.0459328125
Sacramento Kings,Cleveland Cavaliers,22100611,False,69,2022-01-10,True,Cleveland Cavaliers,0.3708,0.2783,0.0105140625,0.0072765625,0.9051,0.8444,0.0456109375,0.0395375
Memphis Grizzlies,Golden State Warriors,22100614,True,69,2022-01-11,True,Memphis Grizzlies,0.9996,0.9992,0.06195625,0.061403125,0.9999,1.0,0.0624328125,0.0623765625
Chicago Bulls,Detroit Pistons,22100415,True,69,2022-01-11,True,Chicago Bulls,0.9976,0.9938,0.061296875,0.060321875,0.0093,0.0038,0.0001765625,7.34375e-05
Toronto Raptors,Phoenix Suns,22100613,False,69,2022-01-11,True,Phoenix Suns,0.8651,0.8077,0.041859375,0.03644375,1.0,1.0,0.0624609375,0.0623890625
New Orleans Pelicans,Minnesota Timberwolves,22100615,True,69,2022-01-11,True,New Orleans Pelicans,0.2777,0.1837,0.00750625,0.0044921875,0.9006,0.8399,0.041675,0.0358625
LA Clippers,Denver Nuggets,22100616,True,69,2022-01-11,True,LA Clippers,0.874,0.8036,0.038653125,0.0321984375,0.9375,0.8891,0.0478359375,0.0414703125
Washington Wizards,Oklahoma City Thunder,22100612,True,69,2022-01-11,True,Washington Wizards,0.7638,0.67,0.032603125,0.0259,0.2178,0.1512,0.0056546875,0.00380625
Sacramento Kings,Los Angeles Lakers,22100626,True,69,2022-01-12,True,Sacramento Kings,0.3154,0.2168,0.0086921875,0.0054171875,0.9294,0.8792,0.044790625,0.03944375
Indiana Pacers,Boston Celtics,22100618,False,69,2022-01-12,True,Boston Celtics,0.1552,0.0871,0.0041625,0.002140625,0.7009,0.595,0.0280921875,0.02191875
Utah Jazz,Cleveland Cavaliers,22100624,False,69,2022-01-12,True,Cleveland Cavaliers,0.9998,0.9989,0.06208125,0.061628125,0.929,0.8783,0.048028125,0.042625
New York Knicks,Dallas Mavericks,22100622,True,69,2022-01-12,True,New York Knicks,0.6878,0.5907,0.027221875,0.0214890625,0.9704,0.9466,0.0525484375,0.0484265625
Chicago Bulls,Brooklyn Nets,22100625,False,69,2022-01-12,True,Brooklyn Nets,0.9988,0.9948,0.0615890625,0.0607265625,0.9864,0.9732,0.0584421875,0.055909375
Atlanta Hawks,Miami Heat,22100621,False,69,2022-01-12,True,Miami Heat,0.433,0.3362,0.0146875,0.010590625,0.9835,0.9647,0.05725,0.053871875
Washington Wizards,Orlando Magic,22100620,True,69,2022-01-12,True,Washington Wizards,0.7877,0.7034,0.0336828125,0.0278640625,0.0002,0.0,6.25e-06,0.0
Philadelphia 76ers,Charlotte Hornets,22100619,False,69,2022-01-12,True,Charlotte Hornets,0.9573,0.9147,0.0521703125,0.0466859375,0.8631,0.7947,0.04066875,0.0344125
San Antonio Spurs,Houston Rockets,22100623,False,69,2022-01-12,True,Houston Rockets,0.3943,0.278,0.0116765625,0.0075703125,0.0361,0.0173,0.0007625,0.00034375
Memphis Grizzlies,Minnesota Timberwolves,22100628,True,69,2022-01-13,True,Memphis Grizzlies,0.9999,0.999,0.0621625,0.0617671875,0.874,0.808,0.03936875,0.033559375
New Orleans Pelicans,LA Clippers,22100629,True,69,2022-01-13,True,New Orleans Pelicans,0.3313,0.244,0.0094609375,0.0063234375,0.9169,0.8519,0.0434203125,0.0373484375
Brooklyn Nets,Oklahoma City Thunder,22100630,False,69,2022-01-13,True,Oklahoma City Thunder,0.9924,0.9808,0.059503125,0.0571328125,0.1955,0.124,0.0052703125,0.0029484375
Milwaukee Bucks,Golden State Warriors,22100627,True,69,2022-01-13,True,Milwaukee Bucks,0.9775,0.9582,0.0560640625,0.0526953125,1.0,0.9998,0.062440625,0.062359375
Denver Nuggets,Portland Trail Blazers,22100631,True,69,2022-01-13,True,Denver Nuggets,0.9272,0.8681,0.046290625,0.0403546875,0.5102,0.3991,0.0172578125,0.0119765625
Chicago Bulls,Golden State Warriors,22100637,False,69,2022-01-14,True,Golden State Warriors,0.9982,0.9933,0.06129375,0.0600171875,1.0,0.9999,0.062421875,0.0623234375
Detroit Pistons,Toronto Raptors,22100633,True,69,2022-01-14,True,Detroit Pistons,0.0035,0.0017,7.34375e-05,3.59375e-05,0.822,0.7368,0.037303125,0.0305484375
Philadelphia 76ers,Boston Celtics,22100635,True,69,2022-01-14,True,Philadelphia 76ers,0.9453,0.8992,0.05010625,0.0443453125,0.7552,0.6474,0.0310015625,0.024075
San Antonio Spurs,Cleveland Cavaliers,22100638,False,69,2022-01-14,True,Cleveland Cavaliers,0.3286,0.2385,0.0093171875,0.0063125,0.9453,0.9071,0.0499296875,0.0450875
Sacramento Kings,Houston Rockets,22100640,True,69,2022-01-14,True,Sacramento Kings,0.4058,0.2857,0.0115515625,0.0076625,0.0543,0.029,0.00119375,0.00060625
Charlotte Hornets,Orlando Magic,22100632,False,69,2022-01-14,True,Orlando Magic,0.8966,0.8399,0.04379375,0.03828125,0.0004,0.0,6.25e-06,0.0
Memphis Grizzlies,Dallas Mavericks,22100639,False,69,2022-01-14,True,Dallas Mavericks,0.9998,1.0,0.06231875,0.0620984375,0.9637,0.9341,0.0513953125,0.0471234375
Miami Heat,Atlanta Hawks,22100636,True,69,2022-01-14,True,Miami Heat,0.9912,0.9749,0.0586078125,0.0559421875,0.3796,0.2857,0.012121875,0.008396875
Indiana Pacers,Phoenix Suns,22100634,False,69,2022-01-14,True,Phoenix Suns,0.1084,0.0646,0.0027296875,0.00150625,1.0,1.0,0.0624671875,0.0624515625
Dallas Mavericks,Orlando Magic,22100650,True,69,2022-01-15,True,Dallas Mavericks,0.971,0.9443,0.0531078125,0.048940625,0.0001,0.0001,1.5625e-06,1.5625e-06
Milwaukee Bucks,Toronto Raptors,22100641,False,69,2022-01-15,True,Toronto Raptors,0.9891,0.9754,0.0581125,0.054859375,0.8009,0.7159,0.0342015625,0.0281296875
Denver Nuggets,Los Angeles Lakers,22100649,True,69,2022-01-15,True,Denver Nuggets,0.9434,0.8959,0.048334375,0.04251875,0.9048,0.849,0.042875,0.0364046875
Oklahoma City Thunder,Cleveland Cavaliers,22100646,False,69,2022-01-15,True,Cleveland Cavaliers,0.217,0.1529,0.0056375,0.0037796875,0.9665,0.9336,0.052878125,0.0479828125
Washington Wizards,Portland Trail Blazers,22100642,False,69,2022-01-15,True,Portland Trail Blazers,0.844,0.7675,0.03741875,0.0312453125,0.4583,0.3551,0.0138578125,0.0099578125
Miami Heat,Philadelphia 76ers,22100645,False,69,2022-01-15,True,Philadelphia 76ers,0.9937,0.9856,0.059775,0.057559375,0.9624,0.9326,0.0524765625,0.0480234375
Atlanta Hawks,New York Knicks,22100643,False,69,2022-01-15,True,New York Knicks,0.3346,0.2333,0.0100734375,0.006459375,0.7622,0.6517,0.0305296875,0.0240828125
Brooklyn Nets,New Orleans Pelicans,22100644,True,69,2022-01-15,True,Brooklyn Nets,0.9895,0.9792,0.058584375,0.055971875,0.3902,0.2826,0.0112765625,0.007721875
Boston Celtics,Chicago Bulls,22100647,True,69,2022-01-15,True,Boston Celtics,0.6934,0.6106,0.0262234375,0.0209203125,0.9964,0.9937,0.0606859375,0.05934375
San Antonio Spurs,LA Clippers,22100648,True,69,2022-01-15,True,San Antonio Spurs,0.2798,0.1924,0.0076484375,0.00471875,0.8909,0.8176,0.0396234375,0.0334140625
Denver Nuggets,Utah Jazz,22100653,False,69,2022-01-16,True,Utah Jazz,0.9596,0.9246,0.0507640625,0.04653125,0.9999,0.9992,0.0619921875,0.0614265625
Detroit Pistons,Phoenix Suns,22100617,False,69,2022-01-16,True,Phoenix Suns,0.0054,0.0033,0.0001265625,5.15625e-05,1.0,1.0,0.062490625,0.062459375
Sacramento Kings,Houston Rockets,22100651,False,69,2022-01-16,True,Houston Rockets,0.459,0.3381,0.01378125,0.0090453125,0.0343,0.016,0.0007171875,0.000334375
Minnesota Timberwolves,Golden State Warriors,22100652,True,69,2022-01-16,True,Minnesota Timberwolves,0.855,0.7787,0.0367109375,0.030928125,1.0,1.0,0.062453125,0.0623953125
Los Angeles Lakers,Utah Jazz,22100665,True,69,2022-01-17,True,Los Angeles Lakers,0.8843,0.8227,0.039646875,0.03394375,1.0,0.9998,0.0621859375,0.061771875
San Antonio Spurs,Phoenix Suns,22100664,False,69,2022-01-17,True,Phoenix Suns,0.324,0.2382,0.00901875,0.00605,1.0,1.0,0.0624953125,0.0624796875
LA Clippers,Indiana Pacers,22100659,True,69,2022-01-17,True,LA Clippers,0.86,0.7834,0.036384375,0.0304703125,0.0767,0.0455,0.0017671875,0.000971875
Atlanta Hawks,Milwaukee Bucks,22100660,True,69,2022-01-17,True,Atlanta Hawks,0.2583,0.1817,0.007496875,0.00455,0.9841,0.9673,0.056303125,0.05253125
New York Knicks,Charlotte Hornets,22100655,False,69,2022-01-17,True,Charlotte Hornets,0.8009,0.7024,0.0341171875,0.026921875,0.8797,0.7937,0.040921875,0.0335484375
Dallas Mavericks,Oklahoma City Thunder,22100663,True,69,2022-01-17,True,Dallas Mavericks,0.9837,0.9629,0.054784375,0.0509171875,0.1861,0.1219,0.0046875,0.0028109375
Orlando Magic,Portland Trail Blazers,22100661,False,69,2022-01-17,True,Portland Trail Blazers,0.0,0.0001,0.0,1.5625e-06,0.5309,0.4203,0.016140625,0.0117421875
Boston Celtics,New Orleans Pelicans,22100654,True,69,2022-01-17,True,Boston Celtics,0.7413,0.6626,0.0293484375,0.02400625,0.3233,0.2295,0.008821875,0.005784375
Cleveland Cavaliers,Brooklyn Nets,22100657,True,69,2022-01-17,True,Cleveland Cavaliers,0.9723,0.9496,0.0538421875,0.049890625,0.993,0.9849,0.0594296875,0.05735
Miami Heat,Toronto Raptors,22100662,True,69,2022-01-17,True,Miami Heat,0.9903,0.979,0.0586,0.0558125,0.8217,0.7526,0.0366296875,0.0304421875
Washington Wizards,Philadelphia 76ers,22100656,True,69,2022-01-17,True,Washington Wizards,0.7958,0.704,0.03371875,0.026809375,0.9767,0.9453,0.0542390625,0.0494328125
Memphis Grizzlies,Chicago Bulls,22100658,True,69,2022-01-17,True,Memphis Grizzlies,1.0,0.9997,0.062190625,0.0619046875,0.9959,0.9886,0.0601484375,0.0585203125
Golden State Warriors,Detroit Pistons,22100667,True,69,2022-01-18,True,Golden State Warriors,1.0,0.9999,0.06241875,0.0623140625,0.0038,0.001,7.96875e-05,2.34375e-05
New York Knicks,Minnesota Timberwolves,22100666,False,69,2022-01-18,True,Minnesota Timberwolves,0.7441,0.6474,0.029621875,0.023115625,0.8814,0.8195,0.0389453125,0.032859375
Milwaukee Bucks,Memphis Grizzlies,22100674,True,69,2022-01-19,True,Milwaukee Bucks,0.977,0.9576,0.0547125,0.0510109375,1.0,0.9998,0.0623078125,0.0620296875
Los Angeles Lakers,Indiana Pacers,22100680,False,69,2022-01-19,True,Indiana Pacers,0.9195,0.8589,0.041965625,0.036040625,0.054,0.0288,0.001234375,0.0005890625
Chicago Bulls,Cleveland Cavaliers,22100673,True,69,2022-01-19,True,Chicago Bulls,0.994,0.9864,0.0594359375,0.057596875,0.9809,0.9649,0.0560546875,0.0525515625
Dallas Mavericks,Toronto Raptors,22100675,True,69,2022-01-19,True,Dallas Mavericks,0.9884,0.9761,0.0563140625,0.0532578125,0.792,0.7009,0.033590625,0.0270875
Miami Heat,Portland Trail Blazers,22100672,True,69,2022-01-19,True,Miami Heat,0.9928,0.9881,0.059621875,0.0577765625,0.5931,0.4785,0.0189109375,0.0138453125
Sacramento Kings,Detroit Pistons,22100679,False,69,2022-01-19,True,Detroit Pistons,0.3894,0.2888,0.0104078125,0.0071984375,0.0015,0.0011,3.125e-05,2.34375e-05
Philadelphia 76ers,Orlando Magic,22100668,True,69,2022-01-19,True,Philadelphia 76ers,0.9634,0.9306,0.052096875,0.0480140625,0.0,0.0,0.0,0.0
San Antonio Spurs,Oklahoma City Thunder,22100676,True,69,2022-01-19,True,San Antonio Spurs,0.2867,0.1996,0.007153125,0.004765625,0.1552,0.0919,0.0036,0.0019515625
Atlanta Hawks,Minnesota Timberwolves,22100670,True,69,2022-01-19,True,Atlanta Hawks,0.3132,0.2233,0.0092078125,0.0059671875,0.9206,0.8691,0.0419078125,0.0364515625
Boston Celtics,Charlotte Hornets,22100671,False,69,2022-01-19,True,Charlotte Hornets,0.8059,0.6996,0.0338671875,0.026140625,0.9134,0.8411,0.0445609375,0.0373171875
Utah Jazz,Houston Rockets,22100677,False,69,2022-01-19,True,Houston Rockets,0.9998,0.9993,0.0620234375,0.0614109375,0.0493,0.0241,0.0010265625,0.00045625
Denver Nuggets,LA Clippers,22100678,True,69,2022-01-19,True,Denver Nuggets,0.9548,0.9195,0.0488171875,0.043059375,0.9056,0.8436,0.040075,0.0337734375
Washington Wizards,Brooklyn Nets,22100669,False,69,2022-01-19,True,Brooklyn Nets,0.8392,0.7711,0.0369921875,0.031040625,0.9893,0.9776,0.058603125,0.0557484375
Golden State Warriors,Indiana Pacers,22100683,False,69,2022-01-20,True,Indiana Pacers,1.0,1.0,0.0624578125,0.0623859375,0.0778,0.0427,0.0018109375,0.00096875
Dallas Mavericks,Phoenix Suns,22100682,False,69,2022-01-20,True,Phoenix Suns,0.9945,0.9877,0.058046875,0.0556265625,1.0,1.0,0.0625,0.062484375
New York Knicks,New Orleans Pelicans,22100681,False,69,2022-01-20,True,New Orleans Pelicans,0.6969,0.5991,0.025978125,0.020615625,0.2834,0.1969,0.0073875,0.0047890625
Orlando Magic,Los Angeles Lakers,22100685,False,69,2022-01-21,True,Los Angeles Lakers,0.0,0.0,0.0,0.0,0.8992,0.8318,0.0399828125,0.033784375
Milwaukee Bucks,Chicago Bulls,22100690,True,69,2022-01-21,True,Milwaukee Bucks,0.9854,0.9705,0.0566515625,0.0531859375,0.9972,0.9908,0.06051875,0.0586125
Utah Jazz,Detroit Pistons,22100693,True,69,2022-01-21,True,Utah Jazz,0.9999,0.9982,0.061853125,0.061115625,0.0032,0.0007,5.3125e-05,1.09375e-05
Denver Nuggets,Memphis Grizzlies,22100692,False,69,2022-01-21,True,Memphis Grizzlies,0.9635,0.9369,0.050621875,0.04594375,1.0,0.9998,0.06224375,0.061909375
San Antonio Spurs,Brooklyn Nets,22100691,False,69,2022-01-21,True,Brooklyn Nets,0.3349,0.2458,0.008990625,0.0060484375,0.9944,0.9879,0.059834375,0.0576921875
Boston Celtics,Portland Trail Blazers,22100688,False,69,2022-01-21,True,Portland Trail Blazers,0.7666,0.668,0.0302921875,0.023834375,0.5453,0.441,0.0167484375,0.012371875
Atlanta Hawks,Miami Heat,22100687,True,69,2022-01-21,True,Atlanta Hawks,0.3942,0.289,0.011753125,0.007959375,0.9969,0.9916,0.060484375,0.05879375
Philadelphia 76ers,LA Clippers,22100686,False,69,2022-01-21,True,LA Clippers,0.9728,0.9566,0.054659375,0.0505453125,0.8707,0.799,0.0359640625,0.0301484375
Washington Wizards,Toronto Raptors,22100689,False,69,2022-01-21,True,Toronto Raptors,0.8186,0.7103,0.034921875,0.0270046875,0.7567,0.6491,0.031059375,0.0241953125
Golden State Warriors,Houston Rockets,22100694,True,69,2022-01-21,True,Golden State Warriors,1.0,1.0,0.062428125,0.0623421875,0.0623,0.0318,0.0013109375,0.0006453125
Charlotte Hornets,Oklahoma City Thunder,22100684,True,69,2022-01-21,True,Charlotte Hornets,0.9331,0.8923,0.047746875,0.0422140625,0.1116,0.0669,0.0025125,0.0013984375
Cleveland Cavaliers,Oklahoma City Thunder,22100695,True,69,2022-01-22,True,Cleveland Cavaliers,0.9792,0.9584,0.054946875,0.0509625,0.0822,0.0476,0.0018015625,0.000959375
Phoenix Suns,Indiana Pacers,22100697,True,69,2022-01-22,True,Phoenix Suns,1.0,1.0,0.0624984375,0.0624890625,0.0974,0.0557,0.002275,0.0012046875
Milwaukee Bucks,Sacramento Kings,22100696,True,69,2022-01-22,True,Milwaukee Bucks,0.9894,0.9811,0.05819375,0.05545625,0.3292,0.2301,0.00849375,0.0054234375
Dallas Mavericks,Memphis Grizzlies,22100705,True,69,2022-01-23,True,Dallas Mavericks,0.9904,0.9809,0.0567453125,0.053775,0.9999,0.9999,0.0623375,0.062115625
Charlotte Hornets,Atlanta Hawks,22100703,False,69,2022-01-23,True,Atlanta Hawks,0.959,0.9165,0.0505359375,0.044603125,0.4481,0.3341,0.014075,0.0093546875
Orlando Magic,Chicago Bulls,22100701,True,69,2022-01-23,True,Orlando Magic,0.0,0.0,0.0,0.0,0.9935,0.9867,0.05969375,0.0577390625
Golden State Warriors,Utah Jazz,22100708,True,69,2022-01-23,True,Golden State Warriors,1.0,1.0,0.0624453125,0.062378125,1.0,0.9999,0.0620171875,0.0616109375
San Antonio Spurs,Philadelphia 76ers,22100704,False,69,2022-01-23,True,Philadelphia 76ers,0.282,0.1952,0.0068671875,0.004396875,0.9664,0.9331,0.0527734375,0.047784375
Miami Heat,Los Angeles Lakers,22100700,True,69,2022-01-23,True,Miami Heat,0.9952,0.9881,0.0597265625,0.0575953125,0.9356,0.891,0.0425765625,0.0373390625
Denver Nuggets,Detroit Pistons,22100707,True,69,2022-01-23,True,Denver Nuggets,0.9608,0.9317,0.048740625,0.0439453125,0.0014,0.0006,2.8125e-05,9.375e-06
Washington Wizards,Boston Celtics,22100699,False,69,2022-01-23,True,Boston Celtics,0.7678,0.6444,0.03005,0.022803125,0.7197,0.5767,0.027015625,0.018965625
Minnesota Timberwolves,Brooklyn Nets,22100706,True,69,2022-01-23,True,Minnesota Timberwolves,0.9074,0.8459,0.03916875,0.0333578125,0.9966,0.9917,0.060425,0.0589
New York Knicks,LA Clippers,22100698,True,69,2022-01-23,True,New York Knicks,0.6346,0.5264,0.022634375,0.01680625,0.9123,0.8575,0.038990625,0.033065625
Toronto Raptors,Portland Trail Blazers,22100702,False,69,2022-01-23,True,Portland Trail Blazers,0.7871,0.6876,0.0332078125,0.0260609375,0.6301,0.5054,0.0193828125,0.01408125
Phoenix Suns,Utah Jazz,22100713,True,69,2022-01-24,True,Phoenix Suns,1.0,1.0,0.0625,0.062496875,0.9997,0.9993,0.0618,0.061128125
Oklahoma City Thunder,Chicago Bulls,22100730,False,69,2022-01-24,True,Chicago Bulls,0.0664,0.0314,0.001415625,0.000653125,0.9917,0.984,0.058790625,0.0565375
New Orleans Pelicans,Indiana Pacers,22100712,True,69,2022-01-24,True,New Orleans Pelicans,0.3451,0.2495,0.0090421875,0.0059390625,0.0642,0.0361,0.0015046875,0.0007890625
Cleveland Cavaliers,New York Knicks,22100709,True,69,2022-01-24,True,Cleveland Cavaliers,0.9845,0.965,0.0565546875,0.05243125,0.6943,0.593,0.0257671875,0.019503125
Brooklyn Nets,Los Angeles Lakers,22100718,False,69,2022-01-25,True,Los Angeles Lakers,0.9946,0.9902,0.059809375,0.057690625,0.9013,0.8491,0.0388484375,0.0332046875
Toronto Raptors,Charlotte Hornets,22100715,True,69,2022-01-25,True,Toronto Raptors,0.7608,0.6539,0.030378125,0.0232734375,0.9424,0.8879,0.048178125,0.0413796875
Washington Wizards,LA Clippers,22100716,False,69,2022-01-25,True,LA Clippers,0.7093,0.603,0.0264328125,0.0200703125,0.8789,0.8131,0.034978125,0.029484375
Philadelphia 76ers,New Orleans Pelicans,22100454,True,69,2022-01-25,True,Philadelphia 76ers,0.9742,0.9569,0.0543546875,0.0510421875,0.3831,0.2762,0.0099484375,0.0067234375
Detroit Pistons,Denver Nuggets,22100714,False,69,2022-01-25,True,Denver Nuggets,0.0017,0.0004,3.28125e-05,1.09375e-05,0.9697,0.9418,0.0500078125,0.0452015625
Houston Rockets,San Antonio Spurs,22100719,False,69,2022-01-25,True,San Antonio Spurs,0.0476,0.0217,0.00089375,0.0004046875,0.2219,0.1357,0.0049609375,0.0028765625
Portland Trail Blazers,Minnesota Timberwolves,22100721,False,69,2022-01-25,True,Minnesota Timberwolves,0.6694,0.5465,0.0210671875,0.015065625,0.9244,0.8649,0.0410015625,0.0346421875
Boston Celtics,Sacramento Kings,22100717,True,69,2022-01-25,True,Boston Celtics,0.7815,0.6686,0.03025,0.023465625,0.263,0.1774,0.0060921875,0.0038171875
Golden State Warriors,Dallas Mavericks,22100720,True,69,2022-01-25,True,Golden State Warriors,1.0,1.0,0.0624703125,0.0624125,0.9954,0.989,0.05735625,0.0547875
Orlando Magic,LA Clippers,22100724,False,69,2022-01-26,True,LA Clippers,0.0,0.0,0.0,0.0,0.9162,0.8648,0.0379953125,0.0321109375
Indiana Pacers,Charlotte Hornets,22100723,False,69,2022-01-26,True,Charlotte Hornets,0.0458,0.0226,0.000965625,0.0004203125,0.9163,0.8594,0.044209375,0.037978125
Chicago Bulls,Toronto Raptors,22100472,True,69,2022-01-26,True,Chicago Bulls,0.9949,0.9886,0.0597890625,0.05755,0.7987,0.7204,0.0330578125,0.0268328125
Utah Jazz,Phoenix Suns,22100731,False,69,2022-01-26,True,Phoenix Suns,0.9996,0.9993,0.06136875,0.0604234375,1.0,1.0,0.0625,0.0625
Portland Trail Blazers,Dallas Mavericks,22100732,False,69,2022-01-26,True,Dallas Mavericks,0.606,0.4925,0.01706875,0.0124796875,0.9946,0.9841,0.05629375,0.0528734375
Miami Heat,New York Knicks,22100727,True,69,2022-01-26,True,Miami Heat,0.9965,0.9928,0.0605140625,0.058915625,0.6556,0.5325,0.022878125,0.016546875
Cleveland Cavaliers,Milwaukee Bucks,22100722,True,69,2022-01-26,True,Cleveland Cavaliers,0.9912,0.9795,0.0578546875,0.0551125,0.9961,0.989,0.0594515625,0.056765625
San Antonio Spurs,Memphis Grizzlies,22100728,False,69,2022-01-26,True,Memphis Grizzlies,0.2805,0.1934,0.0062265625,0.0040078125,1.0,0.9999,0.0622234375,0.0619140625
Atlanta Hawks,Sacramento Kings,22100725,True,69,2022-01-26,True,Atlanta Hawks,0.5216,0.411,0.0163734375,0.0117203125,0.2187,0.143,0.0046125,0.0028171875
Brooklyn Nets,Denver Nuggets,22100453,False,69,2022-01-26,True,Denver Nuggets,0.9933,0.9849,0.0588484375,0.0561265625,0.9831,0.9671,0.052121875,0.04746875
Philadelphia 76ers,Los Angeles Lakers,22100733,True,69,2022-01-27,True,Philadelphia 76ers,0.9871,0.9729,0.0563828125,0.0533578125,0.9395,0.8972,0.0404734375,0.03514375
Golden State Warriors,Minnesota Timberwolves,22100734,True,69,2022-01-27,True,Golden State Warriors,1.0,1.0,0.062484375,0.0624546875,0.9586,0.9214,0.0447546875,0.0392390625
New Orleans Pelicans,Denver Nuggets,22100729,False,69,2022-01-28,True,Denver Nuggets,0.3731,0.2641,0.008965625,0.0057625,0.9921,0.9801,0.0546671875,0.0506328125
Atlanta Hawks,Boston Celtics,22100737,True,69,2022-01-28,True,Atlanta Hawks,0.5846,0.4507,0.019378125,0.013215625,0.8323,0.7169,0.0334890625,0.0258
Milwaukee Bucks,New York Knicks,22100744,True,69,2022-01-28,True,Milwaukee Bucks,0.9931,0.982,0.058146875,0.05526875,0.57,0.4459,0.01845625,0.0129890625
Houston Rockets,Portland Trail Blazers,22100739,False,69,2022-01-28,True,Portland Trail Blazers,0.0371,0.0172,0.0006640625,0.000284375,0.5962,0.4895,0.015578125,0.0116890625
Miami Heat,LA Clippers,22100738,True,69,2022-01-28,True,Miami Heat,0.9985,0.9956,0.061146875,0.0600375,0.9524,0.9189,0.041421875,0.036059375
Charlotte Hornets,Los Angeles Lakers,22100735,True,69,2022-01-28,True,Charlotte Hornets,0.9465,0.9061,0.0474625,0.041896875,0.9278,0.8816,0.0384859375,0.03323125
San Antonio Spurs,Chicago Bulls,22100742,True,69,2022-01-28,True,San Antonio Spurs,0.2481,0.1718,0.0054734375,0.0035359375,0.9973,0.994,0.0603984375,0.0588046875
Memphis Grizzlies,Utah Jazz,22100740,True,69,2022-01-28,True,Memphis Grizzlies,1.0,1.0,0.0623640625,0.062140625,0.9997,0.9985,0.0612234375,0.06018125
Orlando Magic,Detroit Pistons,22100736,True,69,2022-01-28,True,Orlando Magic,0.0,0.0,0.0,0.0,0.0006,0.0002,9.375e-06,3.125e-06
Oklahoma City Thunder,Indiana Pacers,22100741,False,69,2022-01-28,True,Indiana Pacers,0.0519,0.0265,0.0009484375,0.00049375,0.0322,0.0151,0.0006828125,0.0002890625
Phoenix Suns,Minnesota Timberwolves,22100743,True,69,2022-01-28,True,Phoenix Suns,1.0,1.0,0.0625,0.0624984375,0.9455,0.9059,0.04229375,0.0367671875
Philadelphia 76ers,Sacramento Kings,22100747,True,69,2022-01-29,True,Philadelphia 76ers,0.9917,0.9819,0.0578796875,0.055125,0.1893,0.1162,0.0042140625,0.0023234375
Golden State Warriors,Brooklyn Nets,22100750,True,69,2022-01-29,True,Golden State Warriors,1.0,1.0,0.0624953125,0.062478125,0.9895,0.9778,0.0574203125,0.0544296875
