home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Brooklyn Nets,Portland Trail Blazers,22200290,True,70,2022-11-27,True,Brooklyn Nets,0.6656,0.5903,0.0307234375,0.025653125,0.8282,0.7601,0.04378125,0.0386078125
Brooklyn Nets,Orlando Magic,22200302,True,70,2022-11-28,True,Brooklyn Nets,0.7171,0.6316,0.0342203125,0.0282953125,0.2772,0.2073,0.0102203125,0.0072578125
Boston Celtics,Charlotte Hornets,22200301,True,70,2022-11-28,True,Boston Celtics,0.985,0.9727,0.0593765625,0.0576921875,0.3725,0.281,0.01446875,0.0102796875
Washington Wizards,Minnesota Timberwolves,22200300,True,70,2022-11-28,True,Washington Wizards,0.7577,0.6723,0.0363921875,0.03098125,0.7181,0.636,0.0353234375,0.030134375
New Orleans Pelicans,Oklahoma City Thunder,22200304,True,70,2022-11-28,True,New Orleans Pelicans,0.8353,0.7625,0.0441140625,0.0386484375,0.5402,0.4409,0.0241234375,0.0185265625
Los Angeles Lakers,Indiana Pacers,22200308,False,70,2022-11-28,True,Indiana Pacers,0.5361,0.4373,0.023740625,0.0183546875,0.8549,0.7979,0.044875,0.0400265625
Philadelphia 76ers,Atlanta Hawks,22200299,True,70,2022-11-28,True,Philadelphia 76ers,0.8231,0.752,0.0422171875,0.03631875,0.8311,0.7572,0.0424140625,0.0366046875
Toronto Raptors,Cleveland Cavaliers,22200303,True,70,2022-11-28,True,Toronto Raptors,0.7873,0.7107,0.0391421875,0.0337578125,0.9251,0.8788,0.0515890625,0.047259375
Utah Jazz,Chicago Bulls,22200306,False,70,2022-11-28,True,Chicago Bulls,0.8154,0.735,0.041821875,0.03610625,0.6115,0.5194,0.0272234375,0.0215953125
Sacramento Kings,Phoenix Suns,22200307,False,70,2022-11-28,True,Phoenix Suns,0.8045,0.7309,0.0420046875,0.036521875,0.9314,0.8972,0.0532375,0.04954375
Denver Nuggets,Houston Rockets,22200305,True,70,2022-11-28,True,Denver Nuggets,0.8884,0.8369,0.049234375,0.0445984375,0.3011,0.2246,0.0119828125,0.008209375
Portland Trail Blazers,LA Clippers,22200311,False,70,2022-11-29,True,LA Clippers,0.8173,0.74,0.04231875,0.03654375,0.8502,0.7882,0.0448390625,0.0401171875
Dallas Mavericks,Golden State Warriors,22200310,True,70,2022-11-29,True,Dallas Mavericks,0.7,0.6017,0.0336625,0.02743125,0.7834,0.6945,0.0394453125,0.033140625
Detroit Pistons,New York Knicks,22200309,False,70,2022-11-29,True,New York Knicks,0.1882,0.1301,0.0063203125,0.0042484375,0.6601,0.565,0.0299046875,0.02469375
Orlando Magic,Atlanta Hawks,22200313,False,70,2022-11-30,True,Atlanta Hawks,0.2297,0.1575,0.0081421875,0.0053296875,0.7873,0.7113,0.038603125,0.0336609375
Sacramento Kings,Indiana Pacers,22200323,True,70,2022-11-30,True,Sacramento Kings,0.7683,0.7022,0.038765625,0.034084375,0.8768,0.8225,0.0468,0.04216875
Los Angeles Lakers,Portland Trail Blazers,22200324,True,70,2022-11-30,True,Los Angeles Lakers,0.497,0.3951,0.021384375,0.0160921875,0.7787,0.6953,0.039053125,0.0333765625
Oklahoma City Thunder,San Antonio Spurs,22200319,True,70,2022-11-30,True,Oklahoma City Thunder,0.4913,0.3966,0.021153125,0.0161953125,0.3062,0.2165,0.0115625,0.0079046875
Utah Jazz,LA Clippers,22200322,True,70,2022-11-30,True,Utah Jazz,0.7799,0.7045,0.0393015625,0.033578125,0.877,0.8169,0.0476921875,0.0427015625
Minnesota Timberwolves,Memphis Grizzlies,22200317,True,70,2022-11-30,True,Minnesota Timberwolves,0.6972,0.5936,0.033515625,0.02680625,0.8644,0.8064,0.0470421875,0.0419625
Phoenix Suns,Chicago Bulls,22200321,True,70,2022-11-30,True,Phoenix Suns,0.9452,0.9141,0.0545875,0.051325,0.6555,0.5637,0.029965625,0.024128125
Denver Nuggets,Houston Rockets,22200320,True,70,2022-11-30,True,Denver Nuggets,0.9203,0.8694,0.051803125,0.04696875,0.2631,0.1716,0.0098359375,0.0061734375
Cleveland Cavaliers,Philadelphia 76ers,22200312,True,70,2022-11-30,True,Cleveland Cavaliers,0.9043,0.8559,0.0495671875,0.0447171875,0.8558,0.7966,0.044915625,0.0395578125
New Orleans Pelicans,Toronto Raptors,22200318,True,70,2022-11-30,True,New Orleans Pelicans,0.8719,0.8127,0.0470609375,0.0423515625,0.8251,0.7601,0.0422125,0.036884375
Boston Celtics,Miami Heat,22200314,True,70,2022-11-30,True,Boston Celtics,0.9882,0.9784,0.060190625,0.05845625,0.7122,0.6246,0.0339359375,0.027615625
Brooklyn Nets,Washington Wizards,22200315,True,70,2022-11-30,True,Brooklyn Nets,0.759,0.6774,0.0365578125,0.0309078125,0.799,0.7246,0.0397859375,0.0342375
New York Knicks,Milwaukee Bucks,22200316,False,70,2022-11-30,True,Milwaukee Bucks,0.7128,0.632,0.033771875,0.027975,0.9614,0.9368,0.056396875,0.0534765625
Detroit Pistons,Dallas Mavericks,22200325,True,70,2022-12-01,True,Detroit Pistons,0.1768,0.1162,0.00598125,0.0035046875,0.7283,0.6362,0.03570625,0.029446875
Phoenix Suns,Houston Rockets,22200334,False,70,2022-12-02,True,Houston Rockets,0.9581,0.931,0.05630625,0.0533484375,0.2118,0.1529,0.00780625,0.005065625
Atlanta Hawks,Denver Nuggets,22200327,True,70,2022-12-02,True,Atlanta Hawks,0.8355,0.7655,0.042659375,0.03751875,0.9363,0.8942,0.0533140625,0.0493796875
Cleveland Cavaliers,Orlando Magic,22200330,True,70,2022-12-02,True,Cleveland Cavaliers,0.9335,0.8895,0.052090625,0.047978125,0.2003,0.1303,0.0068375,0.00419375
Milwaukee Bucks,Los Angeles Lakers,22200331,False,70,2022-12-02,True,Los Angeles Lakers,0.9719,0.9498,0.0573375,0.05479375,0.5383,0.4473,0.023971875,0.0185734375
San Antonio Spurs,New Orleans Pelicans,22200333,False,70,2022-12-02,True,New Orleans Pelicans,0.2523,0.1749,0.009475,0.0062421875,0.8968,0.8402,0.04940625,0.044753125
Charlotte Hornets,Washington Wizards,22200326,True,70,2022-12-02,True,Charlotte Hornets,0.3299,0.2453,0.0122171875,0.0083296875,0.765,0.6868,0.036584375,0.03140625
Golden State Warriors,Chicago Bulls,22200336,True,70,2022-12-02,True,Golden State Warriors,0.7253,0.654,0.0354609375,0.0302859375,0.6237,0.5337,0.0273875,0.0220171875
Boston Celtics,Miami Heat,22200328,False,70,2022-12-02,True,Miami Heat,0.9932,0.9866,0.060890625,0.05953125,0.6773,0.5938,0.0311390625,0.025725
Brooklyn Nets,Toronto Raptors,22200329,True,70,2022-12-02,True,Brooklyn Nets,0.7984,0.7288,0.0399296875,0.0344765625,0.7999,0.7238,0.0395859375,0.03401875
Memphis Grizzlies,Philadelphia 76ers,22200332,True,70,2022-12-02,True,Memphis Grizzlies,0.8355,0.7715,0.0439921875,0.0388234375,0.8264,0.7707,0.042284375,0.0372703125
Utah Jazz,Indiana Pacers,22200335,True,70,2022-12-02,True,Utah Jazz,0.8064,0.7333,0.0413859375,0.03571875,0.8643,0.8027,0.0448765625,0.040028125
Minnesota Timberwolves,Oklahoma City Thunder,22200341,False,70,2022-12-03,True,Oklahoma City Thunder,0.7222,0.6308,0.035121875,0.0289015625,0.5357,0.4285,0.02329375,0.0178125
Toronto Raptors,Orlando Magic,22200340,True,70,2022-12-03,True,Toronto Raptors,0.7655,0.6891,0.0372609375,0.0319671875,0.1633,0.1162,0.005503125,0.0036125
Charlotte Hornets,Milwaukee Bucks,22200339,False,70,2022-12-03,True,Milwaukee Bucks,0.3782,0.2833,0.0143171875,0.0101953125,0.9679,0.9422,0.056871875,0.053728125
New York Knicks,Dallas Mavericks,22200337,False,70,2022-12-03,True,Dallas Mavericks,0.678,0.591,0.03095625,0.025346875,0.6703,0.5718,0.0320578125,0.0257546875
Golden State Warriors,Houston Rockets,22200342,True,70,2022-12-03,True,Golden State Warriors,0.7608,0.677,0.0378640625,0.03215,0.2504,0.1699,0.00901875,0.0058453125
Utah Jazz,Portland Trail Blazers,22200343,False,70,2022-12-03,True,Portland Trail Blazers,0.8356,0.7619,0.0438265625,0.0376828125,0.7179,0.629,0.034878125,0.028634375
LA Clippers,Sacramento Kings,22200338,False,70,2022-12-03,True,Sacramento Kings,0.8329,0.7607,0.043671875,0.03785,0.7916,0.7119,0.040659375,0.0346046875
Brooklyn Nets,Boston Celtics,22200346,False,70,2022-12-04,True,Boston Celtics,0.8423,0.7762,0.043278125,0.0376140625,0.9938,0.9845,0.0606625,0.0590625
New York Knicks,Cleveland Cavaliers,22200348,True,70,2022-12-04,True,New York Knicks,0.6381,0.5471,0.0285015625,0.022846875,0.9534,0.9177,0.054240625,0.050846875
San Antonio Spurs,Phoenix Suns,22200345,False,70,2022-12-04,True,Phoenix Suns,0.1956,0.1387,0.0069390625,0.004659375,0.9437,0.9081,0.0542515625,0.0506296875
Portland Trail Blazers,Indiana Pacers,22200351,True,70,2022-12-04,True,Portland Trail Blazers,0.7607,0.6859,0.0378734375,0.0321765625,0.8407,0.7706,0.0429125,0.0377640625
Detroit Pistons,Memphis Grizzlies,22200347,False,70,2022-12-04,True,Memphis Grizzlies,0.2086,0.1456,0.00704375,0.0047609375,0.8532,0.7998,0.04544375,0.0408046875
Washington Wizards,Los Angeles Lakers,22200349,False,70,2022-12-04,True,Los Angeles Lakers,0.7371,0.6471,0.034975,0.0290390625,0.5629,0.469,0.0249265625,0.0193703125
New Orleans Pelicans,Denver Nuggets,22200344,True,70,2022-12-04,True,New Orleans Pelicans,0.9075,0.8586,0.05041875,0.0456125,0.907,0.8566,0.050125,0.0454453125
Sacramento Kings,Chicago Bulls,22200350,True,70,2022-12-04,True,Sacramento Kings,0.816,0.7536,0.0422484375,0.0374140625,0.6001,0.4989,0.025540625,0.0204671875
Houston Rockets,Philadelphia 76ers,22200356,True,70,2022-12-05,True,Houston Rockets,0.1864,0.1279,0.00675625,0.004115625,0.8246,0.7573,0.0417359375,0.036490625
Dallas Mavericks,Phoenix Suns,22200358,True,70,2022-12-05,True,Dallas Mavericks,0.704,0.6137,0.034015625,0.02779375,0.9574,0.924,0.0556,0.0519546875
Memphis Grizzlies,Miami Heat,22200357,True,70,2022-12-05,True,Memphis Grizzlies,0.8789,0.8244,0.047571875,0.042921875,0.745,0.6727,0.03549375,0.030440625
Orlando Magic,Milwaukee Bucks,22200353,False,70,2022-12-05,True,Milwaukee Bucks,0.1543,0.1065,0.00504375,0.0032296875,0.977,0.9645,0.05835,0.0562765625
Atlanta Hawks,Oklahoma City Thunder,22200354,False,70,2022-12-05,True,Oklahoma City Thunder,0.8873,0.8331,0.047165625,0.042253125,0.555,0.4581,0.02415625,0.019009375
Charlotte Hornets,LA Clippers,22200352,False,70,2022-12-05,True,LA Clippers,0.3583,0.2808,0.013534375,0.0101015625,0.784,0.7067,0.0394828125,0.0337875
Toronto Raptors,Boston Celtics,22200355,False,70,2022-12-05,True,Boston Celtics,0.8373,0.7675,0.0424921875,0.0367140625,0.9961,0.9912,0.0612828125,0.0602828125
Golden State Warriors,Indiana Pacers,22200359,False,70,2022-12-05,True,Indiana Pacers,0.7785,0.699,0.039203125,0.0330359375,0.8335,0.7661,0.04205,0.03708125
Denver Nuggets,Dallas Mavericks,22200362,False,70,2022-12-06,True,Dallas Mavericks,0.8769,0.8091,0.0472109375,0.041465625,0.7415,0.6551,0.036696875,0.03049375
Cleveland Cavaliers,Los Angeles Lakers,22200360,True,70,2022-12-06,True,Cleveland Cavaliers,0.9431,0.9143,0.053515625,0.0502734375,0.5853,0.4962,0.0266375,0.021303125
Miami Heat,Detroit Pistons,22200361,False,70,2022-12-06,True,Detroit Pistons,0.7231,0.6296,0.033246875,0.0276671875,0.1944,0.1343,0.006340625,0.0041265625
Orlando Magic,LA Clippers,22200363,True,70,2022-12-07,True,Orlando Magic,0.1279,0.0878,0.0039578125,0.0025234375,0.8237,0.7504,0.042253125,0.037065625
Brooklyn Nets,Charlotte Hornets,22200364,True,70,2022-12-07,True,Brooklyn Nets,0.8385,0.7661,0.0426171875,0.036934375,0.316,0.2276,0.011321875,0.0077375
Toronto Raptors,Los Angeles Lakers,22200366,True,70,2022-12-07,True,Toronto Raptors,0.7969,0.732,0.0390859375,0.034025,0.5496,0.4497,0.024384375,0.0188
Utah Jazz,Golden State Warriors,22200372,True,70,2022-12-07,True,Utah Jazz,0.7902,0.7123,0.040296875,0.034353125,0.7497,0.6634,0.0368171875,0.0310359375
Phoenix Suns,Boston Celtics,22200373,False,70,2022-12-07,True,Boston Celtics,0.9414,0.9094,0.05393125,0.0507359375,0.9976,0.9935,0.0615296875,0.0607484375
Chicago Bulls,Washington Wizards,22200367,True,70,2022-12-07,True,Chicago Bulls,0.5673,0.4694,0.023553125,0.018484375,0.7177,0.6212,0.0330953125,0.0267859375
New Orleans Pelicans,Detroit Pistons,22200371,True,70,2022-12-07,True,New Orleans Pelicans,0.9232,0.8849,0.0521734375,0.0484796875,0.2248,0.1645,0.007465625,0.005259375
New York Knicks,Atlanta Hawks,22200365,True,70,2022-12-07,True,New York Knicks,0.7207,0.6241,0.03345625,0.0269671875,0.8636,0.796,0.0447609375,0.0391734375
Milwaukee Bucks,Sacramento Kings,22200369,True,70,2022-12-07,True,Milwaukee Bucks,0.9858,0.9739,0.05934375,0.0576046875,0.8494,0.7861,0.044990625,0.0399765625
Memphis Grizzlies,Oklahoma City Thunder,22200368,True,70,2022-12-07,True,Memphis Grizzlies,0.9084,0.8503,0.0501890625,0.0452484375,0.6195,0.5125,0.0283734375,0.0218546875
Minnesota Timberwolves,Indiana Pacers,22200370,True,70,2022-12-07,True,Minnesota Timberwolves,0.6611,0.5692,0.0310890625,0.0248640625,0.8574,0.8033,0.0444640625,0.0397203125
Miami Heat,LA Clippers,22200374,True,70,2022-12-08,True,Miami Heat,0.6634,0.5909,0.0294734375,0.0244515625,0.7925,0.7167,0.039996875,0.034315625
Portland Trail Blazers,Denver Nuggets,22200376,False,70,2022-12-08,True,Denver Nuggets,0.8024,0.7129,0.0407578125,0.034175,0.8637,0.7967,0.045890625,0.0404296875
San Antonio Spurs,Houston Rockets,22200375,True,70,2022-12-08,True,San Antonio Spurs,0.1579,0.1018,0.005546875,0.00331875,0.2223,0.1539,0.0080390625,0.005190625
Utah Jazz,Minnesota Timberwolves,22200385,False,70,2022-12-09,True,Minnesota Timberwolves,0.8385,0.7597,0.0438984375,0.0372109375,0.7054,0.6038,0.0338796875,0.027678125
Orlando Magic,Toronto Raptors,22200379,True,70,2022-12-09,True,Orlando Magic,0.1486,0.101,0.0047765625,0.0030015625,0.8342,0.7596,0.04185625,0.0365578125
Indiana Pacers,Washington Wizards,22200378,True,70,2022-12-09,True,Indiana Pacers,0.8382,0.7662,0.0425,0.0365359375,0.6703,0.564,0.030109375,0.023484375
Dallas Mavericks,Milwaukee Bucks,22200386,False,70,2022-12-09,True,Milwaukee Bucks,0.7957,0.7032,0.0402984375,0.0338875,0.9892,0.9801,0.0599859375,0.0585984375
New Orleans Pelicans,Phoenix Suns,22200384,True,70,2022-12-09,True,New Orleans Pelicans,0.9437,0.9081,0.054446875,0.0505890625,0.9313,0.8936,0.0528703125,0.048640625
Brooklyn Nets,Atlanta Hawks,22200380,True,70,2022-12-09,True,Brooklyn Nets,0.8725,0.8012,0.0452421875,0.03913125,0.8335,0.778,0.04234375,0.0368140625
Cleveland Cavaliers,Sacramento Kings,22200381,False,70,2022-12-09,True,Sacramento Kings,0.9571,0.9294,0.0549796875,0.0518125,0.8203,0.7579,0.0429390625,0.037571875
Philadelphia 76ers,Los Angeles Lakers,22200382,True,70,2022-12-09,True,Philadelphia 76ers,0.7941,0.7269,0.0391609375,0.0337421875,0.5076,0.4089,0.021509375,0.0166015625
Memphis Grizzlies,Detroit Pistons,22200383,True,70,2022-12-09,True,Memphis Grizzlies,0.9295,0.8923,0.0527078125,0.048621875,0.1829,0.1133,0.005946875,0.0035109375
Charlotte Hornets,New York Knicks,22200377,False,70,2022-12-09,True,New York Knicks,0.2624,0.1913,0.0091421875,0.00625,0.7586,0.6749,0.03623125,0.0302984375
Portland Trail Blazers,Minnesota Timberwolves,22200394,True,70,2022-12-10,True,Portland Trail Blazers,0.7552,0.6687,0.03714375,0.031059375,0.7629,0.6749,0.0375703125,0.03125625
Golden State Warriors,Boston Celtics,22200392,True,70,2022-12-10,True,Golden State Warriors,0.71,0.6288,0.0338046875,0.028471875,0.9988,0.9959,0.0617890625,0.0612953125
Miami Heat,San Antonio Spurs,22200387,False,70,2022-12-10,True,San Antonio Spurs,0.7147,0.6355,0.032540625,0.027175,0.1825,0.1256,0.0062359375,0.004184375
Washington Wizards,LA Clippers,22200389,False,70,2022-12-10,True,LA Clippers,0.6225,0.5297,0.0263734375,0.0210015625,0.7551,0.6726,0.0371234375,0.030925
Indiana Pacers,Brooklyn Nets,22200388,False,70,2022-12-10,True,Brooklyn Nets,0.8715,0.8151,0.045259375,0.0399765625,0.9002,0.8522,0.04786875,0.0430953125
Cleveland Cavaliers,Oklahoma City Thunder,22200390,True,70,2022-12-10,True,Cleveland Cavaliers,0.9455,0.9182,0.0536421875,0.0500859375,0.5458,0.4522,0.023725,0.018815625
Chicago Bulls,Dallas Mavericks,22200391,True,70,2022-12-10,True,Chicago Bulls,0.6287,0.5492,0.02695625,0.021971875,0.7475,0.6658,0.036396875,0.0308875
Denver Nuggets,Utah Jazz,22200393,True,70,2022-12-10,True,Denver Nuggets,0.8869,0.8353,0.0484546875,0.0432578125,0.8063,0.7212,0.0407015625,0.0341734375
Houston Rockets,Milwaukee Bucks,22200401,True,70,2022-12-11,True,Houston Rockets,0.1893,0.1301,0.0066109375,0.00414375,0.9942,0.9886,0.0608625,0.0595078125
Atlanta Hawks,Chicago Bulls,22200400,True,70,2022-12-11,True,Atlanta Hawks,0.8053,0.7242,0.03959375,0.0332625,0.682,0.5782,0.0303921875,0.0237953125
Philadelphia 76ers,Charlotte Hornets,22200399,True,70,2022-12-11,True,Philadelphia 76ers,0.8484,0.7613,0.042421875,0.0360234375,0.2277,0.1512,0.0075921875,0.0046765625
Orlando Magic,Toronto Raptors,22200398,True,70,2022-12-11,True,Orlando Magic,0.1945,0.1231,0.00619375,0.003653125,0.808,0.7325,0.0391671875,0.033409375
New Orleans Pelicans,Phoenix Suns,22200395,True,70,2022-12-11,True,New Orleans Pelicans,0.9574,0.9282,0.05605625,0.0525453125,0.9164,0.8621,0.050728125,0.045640625
Detroit Pistons,Los Angeles Lakers,22200396,False,70,2022-12-11,True,Los Angeles Lakers,0.1514,0.1041,0.0047515625,0.0030890625,0.4612,0.366,0.01933125,0.01435
New York Knicks,Sacramento Kings,22200397,True,70,2022-12-11,True,New York Knicks,0.8068,0.7391,0.0393359375,0.0339953125,0.8576,0.7882,0.045665625,0.04008125
LA Clippers,Boston Celtics,22200408,True,70,2022-12-12,True,LA Clippers,0.795,0.7204,0.0399171875,0.0346828125,0.9969,0.9933,0.06150625,0.0606984375
Memphis Grizzlies,Atlanta Hawks,22200404,True,70,2022-12-12,True,Memphis Grizzlies,0.9393,0.9139,0.0539859375,0.0507,0.8452,0.7738,0.042121875,0.0366765625
Washington Wizards,Brooklyn Nets,22200403,False,70,2022-12-12,True,Brooklyn Nets,0.5821,0.4798,0.0240421875,0.01838125,0.9237,0.8776,0.050496875,0.04545625
San Antonio Spurs,Cleveland Cavaliers,22200406,True,70,2022-12-12,True,San Antonio Spurs,0.2173,0.1442,0.00776875,0.0048546875,0.9624,0.9395,0.0554984375,0.0525671875
Indiana Pacers,Miami Heat,22200402,False,70,2022-12-12,True,Miami Heat,0.8465,0.7781,0.042509375,0.036959375,0.6886,0.5935,0.0304203125,0.0241453125
Dallas Mavericks,Oklahoma City Thunder,22200405,True,70,2022-12-12,True,Dallas Mavericks,0.7047,0.6111,0.03370625,0.0277125,0.5033,0.3895,0.021421875,0.0158203125
Portland Trail Blazers,Minnesota Timberwolves,22200407,True,70,2022-12-12,True,Portland Trail Blazers,0.7936,0.7064,0.0402328125,0.0335484375,0.704,0.6146,0.0333453125,0.0273859375
Houston Rockets,Phoenix Suns,22200411,True,70,2022-12-13,True,Houston Rockets,0.2239,0.1471,0.0081328125,0.00485,0.89,0.826,0.0481265625,0.0426453125
Philadelphia 76ers,Sacramento Kings,22200409,True,70,2022-12-13,True,Philadelphia 76ers,0.8708,0.8199,0.04504375,0.0404,0.8223,0.7416,0.042565625,0.0366328125
Milwaukee Bucks,Golden State Warriors,22200410,True,70,2022-12-13,True,Milwaukee Bucks,0.9924,0.985,0.060234375,0.058803125,0.7525,0.6692,0.0369828125,0.031153125
Los Angeles Lakers,Boston Celtics,22200413,False,70,2022-12-13,True,Boston Celtics,0.5082,0.4142,0.02178125,0.0167125,0.9968,0.9932,0.0613375,0.0605484375
Utah Jazz,New Orleans Pelicans,22200412,True,70,2022-12-13,True,Utah Jazz,0.7566,0.6758,0.0370015625,0.0311203125,0.9679,0.9487,0.0572078125,0.054871875
Chicago Bulls,New York Knicks,22200418,False,70,2022-12-14,True,New York Knicks,0.6372,0.537,0.0273375,0.021190625,0.8405,0.7665,0.042075,0.0361796875
Orlando Magic,Atlanta Hawks,22200416,True,70,2022-12-14,True,Orlando Magic,0.2216,0.1563,0.0071703125,0.004665625,0.8139,0.7398,0.0390703125,0.0338890625
Denver Nuggets,Washington Wizards,22200422,True,70,2022-12-14,True,Denver Nuggets,0.912,0.8637,0.050521875,0.04615,0.5242,0.4241,0.0206578125,0.015640625
Dallas Mavericks,Cleveland Cavaliers,22200421,False,70,2022-12-14,True,Cleveland Cavaliers,0.758,0.6603,0.03723125,0.0307234375,0.9573,0.9257,0.0540546875,0.0503609375
San Antonio Spurs,Portland Trail Blazers,22200420,False,70,2022-12-14,True,Portland Trail Blazers,0.2614,0.1735,0.0097234375,0.0059875,0.8431,0.7593,0.0438421875,0.0375828125
Charlotte Hornets,Detroit Pistons,22200414,False,70,2022-12-14,True,Detroit Pistons,0.1893,0.136,0.0059046875,0.004028125,0.1337,0.0817,0.00404375,0.0022296875
Indiana Pacers,Golden State Warriors,22200415,True,70,2022-12-14,True,Indiana Pacers,0.8124,0.7517,0.039184375,0.0341734375,0.712,0.6351,0.0338125,0.0284953125
LA Clippers,Minnesota Timberwolves,22200423,True,70,2022-12-14,True,LA Clippers,0.8512,0.7782,0.0443953125,0.0382609375,0.6763,0.5794,0.031353125,0.02530625
Oklahoma City Thunder,Miami Heat,22200419,False,70,2022-12-14,True,Miami Heat,0.4521,0.373,0.018465625,0.0143234375,0.7345,0.6457,0.0329734375,0.0270953125
Toronto Raptors,Sacramento Kings,22200417,False,70,2022-12-14,True,Sacramento Kings,0.768,0.6906,0.0355796875,0.03013125,0.8003,0.7185,0.04061875,0.0341421875
Memphis Grizzlies,Milwaukee Bucks,22200425,True,70,2022-12-15,True,Memphis Grizzlies,0.9607,0.9358,0.05595625,0.0532046875,0.9948,0.9897,0.0608546875,0.059771875
Houston Rockets,Miami Heat,22200424,False,70,2022-12-15,True,Miami Heat,0.2625,0.1885,0.0096375,0.0064203125,0.7817,0.691,0.0363203125,0.0301984375
LA Clippers,Phoenix Suns,22200427,False,70,2022-12-15,True,Phoenix Suns,0.8854,0.8146,0.046878125,0.0406703125,0.8733,0.8134,0.04634375,0.0411
Utah Jazz,New Orleans Pelicans,22200426,True,70,2022-12-15,True,Utah Jazz,0.8153,0.7289,0.0410828125,0.034378125,0.9606,0.9286,0.0561296875,0.0528015625
Los Angeles Lakers,Denver Nuggets,22200437,True,70,2022-12-16,True,Los Angeles Lakers,0.4627,0.3676,0.0189390625,0.01401875,0.9376,0.9002,0.0529671875,0.0490140625
Cleveland Cavaliers,Indiana Pacers,22200431,True,70,2022-12-16,True,Cleveland Cavaliers,0.9658,0.9394,0.0555234375,0.05193125,0.8514,0.7793,0.0426328125,0.036190625
Boston Celtics,Orlando Magic,22200430,False,70,2022-12-16,True,Orlando Magic,0.9982,0.9949,0.0616609375,0.0609734375,0.2662,0.1907,0.0087,0.0059421875
Chicago Bulls,New York Knicks,22200434,False,70,2022-12-16,True,New York Knicks,0.5799,0.4722,0.023778125,0.017859375,0.8762,0.8112,0.04475,0.0393796875
Dallas Mavericks,Portland Trail Blazers,22200436,True,70,2022-12-16,True,Dallas Mavericks,0.7233,0.6275,0.03431875,0.028046875,0.8739,0.8044,0.0463125,0.0406375
Detroit Pistons,Sacramento Kings,22200429,False,70,2022-12-16,True,Sacramento Kings,0.1485,0.1019,0.0044265625,0.00295625,0.8349,0.7652,0.0432453125,0.0378203125
Oklahoma City Thunder,Minnesota Timberwolves,22200435,False,70,2022-12-16,True,Minnesota Timberwolves,0.4054,0.2999,0.0161078125,0.0113546875,0.6307,0.5113,0.02794375,0.0215921875
Toronto Raptors,Brooklyn Nets,22200433,False,70,2022-12-16,True,Brooklyn Nets,0.7399,0.6434,0.03329375,0.0266875,0.9425,0.8994,0.0522390625,0.0474140625
Philadelphia 76ers,Golden State Warriors,22200432,True,70,2022-12-16,True,Philadelphia 76ers,0.8984,0.8529,0.0472828125,0.0424125,0.6645,0.573,0.03045,0.024540625
Charlotte Hornets,Atlanta Hawks,22200428,False,70,2022-12-16,True,Atlanta Hawks,0.1553,0.1006,0.0047890625,0.0027859375,0.7789,0.6893,0.0356640625,0.0295
LA Clippers,Washington Wizards,22200438,True,70,2022-12-17,True,LA Clippers,0.8467,0.7801,0.043678125,0.038040625,0.4728,0.3766,0.017540625,0.012928125
Phoenix Suns,New Orleans Pelicans,22200444,True,70,2022-12-17,True,Phoenix Suns,0.9055,0.8435,0.0493796875,0.0436234375,0.9489,0.917,0.054659375,0.0507640625
Milwaukee Bucks,Utah Jazz,22200442,True,70,2022-12-17,True,Milwaukee Bucks,0.9927,0.9853,0.0602609375,0.058940625,0.8461,0.7795,0.043246875,0.03824375
Cleveland Cavaliers,Dallas Mavericks,22200440,True,70,2022-12-17,True,Cleveland Cavaliers,0.9759,0.9593,0.0569046875,0.053959375,0.7696,0.6726,0.0380203125,0.0310390625
Oklahoma City Thunder,Memphis Grizzlies,22200443,True,70,2022-12-17,True,Oklahoma City Thunder,0.3557,0.2618,0.01351875,0.0091796875,0.9764,0.9498,0.05785,0.0545609375
San Antonio Spurs,Miami Heat,22200439,False,70,2022-12-17,True,Miami Heat,0.2203,0.1478,0.007628125,0.0050359375,0.8221,0.7445,0.0391265625,0.0331578125
Houston Rockets,Portland Trail Blazers,22200441,False,70,2022-12-17,True,Portland Trail Blazers,0.2142,0.1453,0.007346875,0.0047015625,0.8475,0.7738,0.043909375,0.03819375
Detroit Pistons,Brooklyn Nets,22200447,False,70,2022-12-18,True,Brooklyn Nets,0.12,0.0756,0.003340625,0.0019515625,0.9567,0.9249,0.053278125,0.0496265625
Toronto Raptors,Golden State Warriors,22200448,False,70,2022-12-18,True,Golden State Warriors,0.682,0.5889,0.0282875,0.022765625,0.6318,0.5247,0.0281390625,0.0217640625
Los Angeles Lakers,Washington Wizards,22200451,True,70,2022-12-18,True,Los Angeles Lakers,0.5075,0.4148,0.0213671875,0.0162578125,0.4187,0.3221,0.01443125,0.0104828125
Boston Celtics,Orlando Magic,22200445,False,70,2022-12-18,True,Orlando Magic,0.9964,0.9938,0.06125625,0.0603453125,0.3148,0.233,0.010153125,0.0070609375
Denver Nuggets,Charlotte Hornets,22200450,True,70,2022-12-18,True,Denver Nuggets,0.9187,0.8706,0.0506921875,0.0465078125,0.1204,0.0805,0.00344375,0.002203125
Minnesota Timberwolves,Chicago Bulls,22200449,True,70,2022-12-18,True,Minnesota Timberwolves,0.6641,0.5641,0.0301828125,0.0241359375,0.5314,0.4436,0.020165625,0.01581875
