home,away,game_id,home_win,season_num,date,reg_season,winner,hpg,hpb,hcg,hcb,apg,apb,acg,acb
Chicago Bulls,Atlanta Hawks,22400563,False,72,2025-01-15,True,Atlanta Hawks,0.7786,0.6866,0.0292921875,0.023225,0.9332,0.8805,0.0455296875,0.0393390625
Milwaukee Bucks,Orlando Magic,22400564,True,72,2025-01-15,True,Milwaukee Bucks,0.9524,0.9111,0.04824375,0.0423296875,0.9842,0.9678,0.0550125,0.0510890625
Denver Nuggets,Houston Rockets,22400568,False,72,2025-01-15,True,Houston Rockets,0.9748,0.9579,0.0562546875,0.052875,0.9944,0.9917,0.0608171875,0.059571875
San Antonio Spurs,Memphis Grizzlies,22400567,False,72,2025-01-15,True,Memphis Grizzlies,0.6297,0.5279,0.0247015625,0.0184875,0.9845,0.9699,0.05786875,0.0548359375
Philadelphia 76ers,New York Knicks,22400561,False,72,2025-01-15,True,New York Knicks,0.5309,0.4276,0.0169953125,0.0121390625,0.9986,0.9956,0.06100625,0.059603125
Toronto Raptors,Boston Celtics,22400562,True,72,2025-01-15,True,Toronto Raptors,0.0233,0.0109,0.000453125,0.000215625,0.9999,0.9996,0.0623265625,0.0621484375
Los Angeles Lakers,Miami Heat,22400570,True,72,2025-01-15,True,Los Angeles Lakers,0.8673,0.8073,0.041959375,0.036246875,0.913,0.8644,0.04221875,0.036809375
Utah Jazz,Charlotte Hornets,22400569,False,72,2025-01-15,True,Charlotte Hornets,0.0205,0.0103,0.00049375,0.0002140625,0.0512,0.0294,0.0010734375,0.0005671875
New Orleans Pelicans,Dallas Mavericks,22400566,True,72,2025-01-15,True,New Orleans Pelicans,0.0032,0.0014,6.5625e-05,2.5e-05,0.8997,0.8442,0.044803125,0.0390984375
Minnesota Timberwolves,Golden State Warriors,22400565,False,72,2025-01-15,True,Golden State Warriors,0.88,0.7979,0.0424984375,0.0356734375,0.7015,0.5908,0.028409375,0.021965625
Detroit Pistons,Indiana Pacers,22400572,False,72,2025-01-16,True,Indiana Pacers,0.9569,0.9264,0.0486640625,0.0436359375,0.948,0.9018,0.046421875,0.0399796875
Portland Trail Blazers,LA Clippers,22400575,False,72,2025-01-16,True,LA Clippers,0.0974,0.0525,0.0025421875,0.0012984375,0.9264,0.8741,0.0480015625,0.04274375
Sacramento Kings,Houston Rockets,22400576,True,72,2025-01-16,True,Sacramento Kings,0.7487,0.6486,0.0314125,0.0252,0.9983,0.9919,0.0613828125,0.0602015625
Washington Wizards,Phoenix Suns,22400573,False,72,2025-01-16,True,Phoenix Suns,0.0061,0.0028,0.0001171875,5.3125e-05,0.6833,0.5833,0.027675,0.021534375
Oklahoma City Thunder,Cleveland Cavaliers,22400574,True,72,2025-01-16,True,Oklahoma City Thunder,1.0,1.0,0.062478125,0.0624640625,1.0,1.0,0.0624984375,0.0625
San Antonio Spurs,Memphis Grizzlies,22400582,False,72,2025-01-17,True,Memphis Grizzlies,0.5491,0.4454,0.0202390625,0.0150328125,0.99,0.9755,0.058853125,0.05610625
Chicago Bulls,Charlotte Hornets,22400584,False,72,2025-01-17,True,Charlotte Hornets,0.7458,0.6431,0.0265109375,0.020521875,0.067,0.0315,0.0014640625,0.0006734375
New York Knicks,Minnesota Timberwolves,22400578,False,72,2025-01-17,True,Minnesota Timberwolves,0.9993,0.9986,0.06153125,0.0606078125,0.8378,0.7554,0.0378984375,0.0318375
Miami Heat,Denver Nuggets,22400579,False,72,2025-01-17,True,Denver Nuggets,0.8967,0.8468,0.0398671875,0.0346265625,0.9685,0.9363,0.054109375,0.0501375
Milwaukee Bucks,Toronto Raptors,22400580,True,72,2025-01-17,True,Milwaukee Bucks,0.9687,0.943,0.0512625,0.0467203125,0.0365,0.0187,0.000734375,0.0003453125
Boston Celtics,Orlando Magic,22400577,True,72,2025-01-17,True,Boston Celtics,0.9999,0.9997,0.062296875,0.061953125,0.9819,0.9644,0.0535265625,0.0499296875
New Orleans Pelicans,Utah Jazz,22400581,True,72,2025-01-17,True,New Orleans Pelicans,0.004,0.0011,8.90625e-05,2.34375e-05,0.0131,0.0055,0.0002890625,0.0001078125
Dallas Mavericks,Oklahoma City Thunder,22400583,True,72,2025-01-17,True,Dallas Mavericks,0.8678,0.791,0.0408359375,0.0345109375,1.0,1.0,0.0624890625,0.062475
Los Angeles Lakers,Brooklyn Nets,22400585,True,72,2025-01-17,True,Los Angeles Lakers,0.8879,0.816,0.0438578125,0.037075,0.2503,0.1788,0.006278125,0.0041546875
Minnesota Timberwolves,Cleveland Cavaliers,22400590,False,72,2025-01-18,True,Cleveland Cavaliers,0.857,0.7955,0.0400546875,0.034190625,1.0,1.0,0.0625,0.0625
Indiana Pacers,Philadelphia 76ers,22400588,True,72,2025-01-18,True,Indiana Pacers,0.9701,0.9356,0.049890625,0.04458125,0.5159,0.412,0.0156453125,0.0111828125
Detroit Pistons,Phoenix Suns,22400586,False,72,2025-01-18,True,Phoenix Suns,0.957,0.9144,0.046746875,0.0413078125,0.7238,0.6308,0.0297203125,0.0239625
Portland Trail Blazers,Houston Rockets,22400591,False,72,2025-01-18,True,Houston Rockets,0.0534,0.0315,0.001271875,0.0006671875,0.9963,0.992,0.060675,0.0592671875
Boston Celtics,Atlanta Hawks,22400587,False,72,2025-01-18,True,Atlanta Hawks,1.0,0.9999,0.0623546875,0.0621140625,0.9581,0.9353,0.04883125,0.0447796875
Golden State Warriors,Washington Wizards,22400589,True,72,2025-01-18,True,Golden State Warriors,0.7168,0.6228,0.0292375,0.023325,0.0067,0.0022,0.000121875,4.375e-05
LA Clippers,Los Angeles Lakers,22400596,True,72,2025-01-19,True,LA Clippers,0.9364,0.8879,0.049165625,0.0430203125,0.9077,0.8555,0.046040625,0.0403390625
Portland Trail Blazers,Chicago Bulls,22400597,True,72,2025-01-19,True,Portland Trail Blazers,0.0389,0.0225,0.000884375,0.000475,0.7264,0.6267,0.0243078125,0.0190484375
Milwaukee Bucks,Philadelphia 76ers,22400594,True,72,2025-01-19,True,Milwaukee Bucks,0.9853,0.9648,0.0538765625,0.0495953125,0.475,0.3665,0.01360625,0.009259375
Sacramento Kings,Washington Wizards,22400598,True,72,2025-01-19,True,Sacramento Kings,0.7633,0.6869,0.0322234375,0.026715625,0.0032,0.0016,5.625e-05,2.8125e-05
Oklahoma City Thunder,Brooklyn Nets,22400595,True,72,2025-01-19,True,Oklahoma City Thunder,1.0,1.0,0.0624890625,0.0624546875,0.2422,0.164,0.0055640625,0.00348125
Miami Heat,San Antonio Spurs,22400592,True,72,2025-01-19,True,Miami Heat,0.8979,0.8418,0.0381734375,0.0323953125,0.4601,0.3513,0.0154078125,0.010728125
Orlando Magic,Denver Nuggets,22400593,False,72,2025-01-19,True,Denver Nuggets,0.9779,0.9653,0.051615625,0.0476765625,0.9743,0.9534,0.05549375,0.0511734375
Memphis Grizzlies,Minnesota Timberwolves,22400601,True,72,2025-01-20,True,Memphis Grizzlies,0.9928,0.9829,0.0594046875,0.0569171875,0.821,0.7375,0.036378125,0.0292921875
Golden State Warriors,Boston Celtics,22400604,False,72,2025-01-20,True,Boston Celtics,0.7788,0.6817,0.0326171875,0.0260296875,1.0,0.9998,0.0622953125,0.0621109375
Charlotte Hornets,Dallas Mavericks,22400599,True,72,2025-01-20,True,Charlotte Hornets,0.1011,0.0624,0.0021984375,0.0011953125,0.8943,0.8391,0.0431578125,0.03750625
New Orleans Pelicans,Utah Jazz,22400605,True,72,2025-01-20,True,New Orleans Pelicans,0.0052,0.0025,0.000109375,5.3125e-05,0.0085,0.0035,0.00016875,7.03125e-05
Houston Rockets,Detroit Pistons,22400600,False,72,2025-01-20,True,Detroit Pistons,0.9974,0.9944,0.06120625,0.0601078125,0.9455,0.9106,0.043878125,0.0388375
Cleveland Cavaliers,Phoenix Suns,22400603,True,72,2025-01-20,True,Cleveland Cavaliers,1.0,1.0,0.0625,0.0625,0.7843,0.7028,0.0336,0.0273859375
New York Knicks,Atlanta Hawks,22400602,True,72,2025-01-20,True,New York Knicks,0.9995,0.9981,0.0613640625,0.060096875,0.9764,0.9556,0.0513375,0.04669375
LA Clippers,Chicago Bulls,22400611,False,72,2025-01-20,True,Chicago Bulls,0.9625,0.9247,0.0521515625,0.047325,0.6905,0.5867,0.021371875,0.0165453125
Miami Heat,Portland Trail Blazers,22400607,False,72,2025-01-21,True,Portland Trail Blazers,0.9145,0.8662,0.04040625,0.0347734375,0.0573,0.0352,0.0013703125,0.0007453125
Denver Nuggets,Philadelphia 76ers,22400609,True,72,2025-01-21,True,Denver Nuggets,0.9842,0.9713,0.0572390625,0.0547,0.3993,0.2922,0.0106171875,0.0069609375
Brooklyn Nets,New York Knicks,22400606,False,72,2025-01-21,True,New York Knicks,0.1918,0.1211,0.0042828125,0.0024765625,0.9998,0.9993,0.0616625,0.0610265625
Toronto Raptors,Orlando Magic,22400608,True,72,2025-01-21,True,Toronto Raptors,0.0332,0.0131,0.00065,0.0002203125,0.9806,0.9566,0.049996875,0.045303125
Los Angeles Lakers,Washington Wizards,22400610,True,72,2025-01-21,True,Los Angeles Lakers,0.899,0.8376,0.04394375,0.038275,0.0019,0.0012,2.96875e-05,1.875e-05
Oklahoma City Thunder,Utah Jazz,22400618,True,72,2025-01-22,True,Oklahoma City Thunder,1.0,1.0,0.0624890625,0.062475,0.0055,0.0026,0.00010625,5.9375e-05
Memphis Grizzlies,Charlotte Hornets,22400616,True,72,2025-01-22,True,Memphis Grizzlies,0.9952,0.9908,0.06019375,0.0588578125,0.1275,0.0771,0.002771875,0.00161875
Dallas Mavericks,Minnesota Timberwolves,22400614,False,72,2025-01-22,True,Minnesota Timberwolves,0.8776,0.8049,0.0410890625,0.0343765625,0.8003,0.7063,0.034078125,0.027234375
Houston Rockets,Cleveland Cavaliers,22400615,True,72,2025-01-22,True,Houston Rockets,0.9973,0.9941,0.0608515625,0.0596546875,1.0,1.0,0.0625,0.0625
LA Clippers,Boston Celtics,22400620,False,72,2025-01-22,True,Boston Celtics,0.94,0.898,0.0493828125,0.0443140625,1.0,1.0,0.062375,0.06229375
Atlanta Hawks,Detroit Pistons,22400612,False,72,2025-01-22,True,Detroit Pistons,0.9708,0.9506,0.0500390625,0.044940625,0.9654,0.9363,0.0478109375,0.042028125
Brooklyn Nets,Phoenix Suns,22400613,False,72,2025-01-22,True,Phoenix Suns,0.1587,0.0983,0.0033734375,0.00195625,0.7458,0.6484,0.0304671875,0.0241125
Sacramento Kings,Golden State Warriors,22400619,True,72,2025-01-22,True,Sacramento Kings,0.8396,0.7472,0.037603125,0.0303125,0.742,0.6274,0.03049375,0.0232671875
Oklahoma City Thunder,Dallas Mavericks,22400625,False,72,2025-01-23,True,Dallas Mavericks,1.0,1.0,0.0624984375,0.0624953125,0.8262,0.7625,0.0367734375,0.03066875
Los Angeles Lakers,Boston Celtics,22400629,True,72,2025-01-23,True,Los Angeles Lakers,0.9152,0.8597,0.0458140625,0.0402796875,1.0,1.0,0.0624421875,0.0623640625
Golden State Warriors,Chicago Bulls,22400628,True,72,2025-01-23,True,Golden State Warriors,0.6663,0.5613,0.0254875,0.0193765625,0.7757,0.6789,0.0252078125,0.019659375
Denver Nuggets,Sacramento Kings,22400626,True,72,2025-01-23,True,Denver Nuggets,0.9908,0.9766,0.0584609375,0.05524375,0.8617,0.7873,0.03920625,0.0329671875
Orlando Magic,Portland Trail Blazers,22400622,False,72,2025-01-23,True,Portland Trail Blazers,0.9729,0.9494,0.0484109375,0.043515625,0.0662,0.0386,0.001565625,0.0008953125
Milwaukee Bucks,Miami Heat,22400624,True,72,2025-01-23,True,Milwaukee Bucks,0.9924,0.9851,0.0562515625,0.0531546875,0.913,0.8669,0.0394828125,0.0333234375
Atlanta Hawks,Toronto Raptors,22400623,False,72,2025-01-23,True,Toronto Raptors,0.9703,0.9384,0.0484171875,0.0435203125,0.0542,0.0295,0.0010265625,0.000521875
LA Clippers,Washington Wizards,22400983,True,72,2025-01-23,True,LA Clippers,0.9175,0.868,0.0459390625,0.04045,0.0018,0.0002,3.125e-05,3.125e-06
Memphis Grizzlies,New Orleans Pelicans,22400632,True,72,2025-01-24,True,Memphis Grizzlies,0.9963,0.9933,0.060809375,0.0594046875,0.0052,0.0025,0.000103125,4.53125e-05
Philadelphia 76ers,Cleveland Cavaliers,22400631,True,72,2025-01-24,True,Philadelphia 76ers,0.3919,0.3011,0.010034375,0.0071796875,1.0,1.0,0.0625,0.0625
Charlotte Hornets,Portland Trail Blazers,22400630,False,72,2025-01-24,True,Portland Trail Blazers,0.1095,0.0653,0.0023453125,0.001353125,0.085,0.047,0.0020265625,0.001059375
Dallas Mavericks,Boston Celtics,22400635,False,72,2025-01-25,True,Boston Celtics,0.8555,0.7896,0.0384828125,0.0328546875,1.0,0.9999,0.0624453125,0.062325
Charlotte Hornets,New Orleans Pelicans,22400637,True,72,2025-01-25,True,Charlotte Hornets,0.0851,0.0497,0.0017578125,0.0009703125,0.0032,0.0011,6.09375e-05,2.03125e-05
Chicago Bulls,Philadelphia 76ers,22400642,False,72,2025-01-25,True,Philadelphia 76ers,0.7382,0.6152,0.0234765625,0.0178890625,0.4653,0.3298,0.01251875,0.0079609375
Memphis Grizzlies,Utah Jazz,22400643,True,72,2025-01-25,True,Memphis Grizzlies,0.9984,0.9955,0.0613265625,0.060228125,0.002,0.0009,3.125e-05,1.40625e-05
Brooklyn Nets,Miami Heat,22400636,False,72,2025-01-25,True,Miami Heat,0.1381,0.0744,0.0029734375,0.0014296875,0.8973,0.8252,0.0367375,0.0306484375
Cleveland Cavaliers,Houston Rockets,22400640,False,72,2025-01-25,True,Houston Rockets,1.0,1.0,0.0625,0.0625,0.9978,0.9953,0.0612625,0.0602171875
Orlando Magic,Detroit Pistons,22400638,True,72,2025-01-25,True,Orlando Magic,0.9614,0.9339,0.0464234375,0.040565625,0.9787,0.9552,0.0514421875,0.046009375
Atlanta Hawks,Toronto Raptors,22400639,False,72,2025-01-25,True,Toronto Raptors,0.9547,0.9205,0.0454921875,0.0404453125,0.0619,0.0333,0.001209375,0.0006
Minnesota Timberwolves,Denver Nuggets,22400634,True,72,2025-01-25,True,Minnesota Timberwolves,0.8275,0.7505,0.03616875,0.029540625,0.9952,0.9876,0.059428125,0.057159375
Phoenix Suns,Washington Wizards,22400645,True,72,2025-01-25,True,Phoenix Suns,0.7664,0.6673,0.0317984375,0.025178125,0.0006,0.0003,9.375e-06,4.6875e-06
Golden State Warriors,Los Angeles Lakers,22400644,False,72,2025-01-25,True,Los Angeles Lakers,0.7127,0.5964,0.0280578125,0.0209734375,0.9314,0.8829,0.04808125,0.0422296875
New York Knicks,Sacramento Kings,22400641,True,72,2025-01-25,True,New York Knicks,0.9998,1.0,0.062103125,0.061659375,0.816,0.7273,0.035115625,0.0286046875
LA Clippers,Milwaukee Bucks,22400646,True,72,2025-01-25,True,LA Clippers,0.937,0.8969,0.048378125,0.043228125,0.9946,0.9892,0.0577875,0.055425
Portland Trail Blazers,Oklahoma City Thunder,22400647,False,72,2025-01-26,True,Oklahoma City Thunder,0.1009,0.066,0.00245625,0.001490625,1.0,1.0,0.0624921875,0.06246875
Brooklyn Nets,Sacramento Kings,22400651,False,72,2025-01-27,True,Sacramento Kings,0.0985,0.0553,0.00205,0.0010875,0.7715,0.6765,0.0313578125,0.0248390625
Dallas Mavericks,Washington Wizards,22400657,True,72,2025-01-27,True,Dallas Mavericks,0.8224,0.7316,0.03516875,0.028371875,0.0002,0.0001,3.125e-06,1.5625e-06
Minnesota Timberwolves,Atlanta Hawks,22400656,True,72,2025-01-27,True,Minnesota Timberwolves,0.8585,0.7793,0.037928125,0.0315203125,0.9435,0.9068,0.043046875,0.0380578125
Phoenix Suns,LA Clippers,22400659,True,72,2025-01-27,True,Phoenix Suns,0.8016,0.7085,0.034034375,0.026834375,0.9524,0.9097,0.05010625,0.044678125
Cleveland Cavaliers,Detroit Pistons,22400649,True,72,2025-01-27,True,Cleveland Cavaliers,1.0,1.0,0.0624984375,0.0625,0.9727,0.9452,0.0498109375,0.0446953125
Utah Jazz,Milwaukee Bucks,22400658,False,72,2025-01-27,True,Milwaukee Bucks,0.0014,0.0001,2.5e-05,1.5625e-06,0.9943,0.9861,0.0572234375,0.0541609375
Toronto Raptors,New Orleans Pelicans,22400654,True,72,2025-01-27,True,Toronto Raptors,0.0803,0.0472,0.001625,0.0008984375,0.0018,0.0003,3.75e-05,4.6875e-06
Boston Celtics,Houston Rockets,22400650,False,72,2025-01-27,True,Houston Rockets,1.0,0.9999,0.0624640625,0.0623890625,0.9979,0.9966,0.0613796875,0.0604171875
Miami Heat,Orlando Magic,22400652,True,72,2025-01-27,True,Miami Heat,0.9187,0.8651,0.04105,0.0347,0.9734,0.9508,0.050321875,0.0449390625
Chicago Bulls,Denver Nuggets,22400655,True,72,2025-01-27,True,Chicago Bulls,0.6712,0.5611,0.020765625,0.0155078125,0.9899,0.9769,0.0577328125,0.0547890625
Charlotte Hornets,Los Angeles Lakers,22400648,False,72,2025-01-27,True,Los Angeles Lakers,0.1008,0.0599,0.0021203125,0.001209375,0.9479,0.9106,0.0498,0.04471875
New York Knicks,Memphis Grizzlies,22400653,True,72,2025-01-27,True,New York Knicks,1.0,0.9996,0.0622609375,0.0619,0.9989,0.9967,0.061546875,0.0605640625
Portland Trail Blazers,Milwaukee Bucks,22400662,True,72,2025-01-28,True,Portland Trail Blazers,0.0711,0.039,0.0016265625,0.00088125,0.9962,0.9901,0.058175,0.0559
Philadelphia 76ers,Los Angeles Lakers,22400660,True,72,2025-01-28,True,Philadelphia 76ers,0.5039,0.3988,0.014125,0.0104125,0.9638,0.9261,0.052115625,0.0471609375
Golden State Warriors,Utah Jazz,22400661,True,72,2025-01-28,True,Golden State Warriors,0.6374,0.5208,0.0230078125,0.017259375,0.0005,0.0001,7.8125e-06,1.5625e-06
Atlanta Hawks,Houston Rockets,22400532,False,72,2025-01-28,True,Houston Rockets,0.9168,0.8641,0.0402703125,0.03478125,0.9994,0.9976,0.061821875,0.0610578125
New York Knicks,Denver Nuggets,22400668,True,72,2025-01-29,True,New York Knicks,1.0,1.0,0.062378125,0.0621953125,0.9829,0.9666,0.0562203125,0.0532671875
Indiana Pacers,Detroit Pistons,22400664,True,72,2025-01-29,True,Indiana Pacers,0.9862,0.968,0.05458125,0.0497515625,0.9625,0.924,0.0478390625,0.041646875
Washington Wizards,Toronto Raptors,22400665,False,72,2025-01-29,True,Toronto Raptors,0.0003,0.0001,4.6875e-06,1.5625e-06,0.0921,0.0551,0.001909375,0.0010328125
San Antonio Spurs,LA Clippers,22400671,False,72,2025-01-29,True,LA Clippers,0.3635,0.2472,0.0112890625,0.0071234375,0.9367,0.8779,0.0478390625,0.0414890625
Miami Heat,Cleveland Cavaliers,22400667,False,72,2025-01-29,True,Cleveland Cavaliers,0.9366,0.8945,0.0442625,0.0384859375,1.0,1.0,0.0625,0.0625
New Orleans Pelicans,Dallas Mavericks,22400670,False,72,2025-01-29,True,Dallas Mavericks,0.0007,0.0005,1.40625e-05,7.8125e-06,0.8516,0.7635,0.03711875,0.0306
Phoenix Suns,Minnesota Timberwolves,22400672,False,72,2025-01-29,True,Minnesota Timberwolves,0.8387,0.7509,0.0370265625,0.0298078125,0.8801,0.8104,0.0406453125,0.033659375
Golden State Warriors,Oklahoma City Thunder,22400673,True,72,2025-01-29,True,Golden State Warriors,0.6846,0.5852,0.0256328125,0.01970625,1.0,1.0,0.0624953125,0.062484375
Philadelphia 76ers,Sacramento Kings,22400669,True,72,2025-01-29,True,Philadelphia 76ers,0.5741,0.4615,0.0177375,0.0128921875,0.7839,0.6919,0.032478125,0.0261796875
Boston Celtics,Chicago Bulls,22400666,True,72,2025-01-29,True,Boston Celtics,1.0,0.9998,0.062446875,0.062365625,0.7026,0.6008,0.02345625,0.01800625
Charlotte Hornets,Brooklyn Nets,22400663,False,72,2025-01-29,True,Brooklyn Nets,0.0833,0.0428,0.001778125,0.000853125,0.0682,0.0383,0.0014359375,0.0007453125
Portland Trail Blazers,Orlando Magic,22400678,True,72,2025-01-30,True,Portland Trail Blazers,0.0809,0.0476,0.0019015625,0.0010484375,0.9576,0.9289,0.0476,0.0424609375
Memphis Grizzlies,Houston Rockets,22400676,True,72,2025-01-30,True,Memphis Grizzlies,0.997,0.9963,0.061121875,0.0599578125,0.9993,0.999,0.062053125,0.0615640625
Utah Jazz,Minnesota Timberwolves,22400677,False,72,2025-01-30,True,Minnesota Timberwolves,0.0001,0.0,1.5625e-06,0.0,0.9148,0.8513,0.0441765625,0.03753125
Washington Wizards,Los Angeles Lakers,22400674,False,72,2025-01-30,True,Los Angeles Lakers,0.0,0.0,0.0,0.0,0.942,0.9031,0.048821875,0.043815625
Cleveland Cavaliers,Atlanta Hawks,22400675,True,72,2025-01-30,True,Cleveland Cavaliers,1.0,1.0,0.0625,0.0625,0.8983,0.8321,0.0385421875,0.0327875
Detroit Pistons,Dallas Mavericks,22400680,True,72,2025-01-31,True,Detroit Pistons,0.9457,0.9032,0.045634375,0.04049375,0.8666,0.8102,0.0388265625,0.0335328125
Toronto Raptors,Chicago Bulls,22400682,False,72,2025-01-31,True,Chicago Bulls,0.1368,0.0709,0.002971875,0.0014796875,0.6656,0.5333,0.021046875,0.0151234375
Philadelphia 76ers,Denver Nuggets,22400681,False,72,2025-01-31,True,Denver Nuggets,0.6451,0.5354,0.020959375,0.015696875,0.9756,0.9472,0.0543109375,0.050046875
Golden State Warriors,Phoenix Suns,22400685,False,72,2025-01-31,True,Phoenix Suns,0.7503,0.6271,0.0293640625,0.0217359375,0.7998,0.6823,0.0329875,0.0252765625
San Antonio Spurs,Milwaukee Bucks,22400684,True,72,2025-01-31,True,San Antonio Spurs,0.2853,0.2022,0.0082828125,0.005309375,0.9944,0.9854,0.0578234375,0.0550703125
Charlotte Hornets,LA Clippers,22400679,False,72,2025-01-31,True,LA Clippers,0.0566,0.0317,0.0011578125,0.000659375,0.9469,0.9081,0.04895625,0.0443796875
New Orleans Pelicans,Boston Celtics,22400683,False,72,2025-01-31,True,Boston Celtics,0.0004,0.0,6.25e-06,0.0,1.0,1.0,0.0624796875,0.0624375
Houston Rockets,Brooklyn Nets,22400689,False,72,2025-02-01,True,Brooklyn Nets,0.9993,0.9976,0.0617859375,0.060884375,0.0908,0.0455,0.0019484375,0.000909375
San Antonio Spurs,Miami Heat,22400693,False,72,2025-02-01,True,Miami Heat,0.3307,0.2256,0.0097765625,0.00611875,0.9192,0.8686,0.0421015625,0.036640625
Utah Jazz,Orlando Magic,22400687,True,72,2025-02-01,True,Utah Jazz,0.0001,0.0,1.5625e-06,0.0,0.9498,0.9115,0.045265625,0.0394046875
Minnesota Timberwolves,Washington Wizards,22400690,False,72,2025-02-01,True,Washington Wizards,0.9387,0.8872,0.046528125,0.04063125,0.0,0.0,0.0,0.0
New York Knicks,Los Angeles Lakers,22400692,False,72,2025-02-01,True,Los Angeles Lakers,1.0,1.0,0.06245,0.0623625,0.964,0.9326,0.0518265625,0.0471875
Oklahoma City Thunder,Sacramento Kings,22400691,True,72,2025-02-01,True,Oklahoma City Thunder,1.0,1.0,0.062478125,0.062471875,0.7343,0.637,0.0277140625,0.02194375
Indiana Pacers,Atlanta Hawks,22400686,True,72,2025-02-01,True,Indiana Pacers,0.9917,0.9824,0.0571625,0.053765625,0.8733,0.8037,0.0358625,0.0295125
Portland Trail Blazers,Phoenix Suns,22400694,True,72,2025-02-01,True,Portland Trail Blazers,0.1034,0.0635,0.00240625,0.0012640625,0.845,0.7624,0.0361375,0.0297296875
Charlotte Hornets,Denver Nuggets,22400688,False,72,2025-02-01,True,Denver Nuggets,0.0431,0.0227,0.000884375,0.0004171875,0.9848,0.9689,0.05618125,0.0526859375
Cleveland Cavaliers,Dallas Mavericks,22400696,True,72,2025-02-02,True,Cleveland Cavaliers,1.0,1.0,0.0625,0.0625,0.8546,0.772,0.036465625,0.02976875
Philadelphia 76ers,Boston Celtics,22400698,False,72,2025-02-02,True,Boston Celtics,0.6035,0.4807,0.0184859375,0.0131375,1.0,1.0,0.0624890625,0.062471875
Milwaukee Bucks,Memphis Grizzlies,22400699,False,72,2025-02-02,True,Memphis Grizzlies,0.9937,0.9844,0.05700625,0.053828125,0.9993,0.9973,0.061621875,0.0606765625
Detroit Pistons,Chicago Bulls,22400695,True,72,2025-02-02,True,Detroit Pistons,0.9735,0.9387,0.0500234375,0.0440875,0.7575,0.6522,0.0261265625,0.0193328125
Toronto Raptors,LA Clippers,22400697,True,72,2025-02-02,True,Toronto Raptors,0.1085,0.064,0.002259375,0.0012640625,0.9723,0.9387,0.052759375,0.047334375
New York Knicks,Houston Rockets,22400702,True,72,2025-02-03,True,New York Knicks,0.9999,0.9999,0.0624296875,0.0623109375,0.999,0.9984,0.061640625,0.0607828125
Minnesota Timberwolves,Sacramento Kings,22400704,False,72,2025-02-03,True,Sacramento Kings,0.9371,0.8656,0.0456828125,0.0383796875,0.7058,0.5895,0.026415625,0.01955
Portland Trail Blazers,Phoenix Suns,22400709,True,72,2025-02-03,True,Portland Trail Blazers,0.1413,0.0726,0.00350625,0.001584375,0.8181,0.7125,0.033634375,0.026871875
Oklahoma City Thunder,Milwaukee Bucks,22400705,True,72,2025-02-03,True,Oklahoma City Thunder,1.0,1.0,0.0624984375,0.062490625,0.9901,0.9791,0.05581875,0.0521296875
Denver Nuggets,New Orleans Pelicans,22400706,True,72,2025-02-03,True,Denver Nuggets,0.9893,0.9822,0.0582609375,0.05553125,0.0,0.0001,0.0,1.5625e-06
Utah Jazz,Indiana Pacers,22400707,False,72,2025-02-03,True,Indiana Pacers,0.0003,0.0,7.8125e-06,0.0,0.9953,0.9885,0.058765625,0.0562125
Memphis Grizzlies,San Antonio Spurs,22400703,True,72,2025-02-03,True,Memphis Grizzlies,0.9996,0.999,0.0619671875,0.0615109375,0.2937,0.2101,0.0085828125,0.0054109375
Detroit Pistons,Atlanta Hawks,22400701,False,72,2025-02-03,True,Atlanta Hawks,0.9823,0.9605,0.052390625,0.046853125,0.8512,0.7772,0.0331265625,0.0269515625
Golden State Warriors,Orlando Magic,22400708,True,72,2025-02-03,True,Golden State Warriors,0.7076,0.5975,0.0261953125,0.0199828125,0.9421,0.8978,0.0435328125,0.0375375
Charlotte Hornets,Washington Wizards,22400700,False,72,2025-02-03,True,Washington Wizards,0.0271,0.0158,0.0005421875,0.0002765625,0.0002,0.0001,3.125e-06,1.5625e-06
Cleveland Cavaliers,Boston Celtics,22400710,False,72,2025-02-04,True,Boston Celtics,1.0,1.0,0.0625,0.0625,1.0,1.0,0.062496875,0.06249375
Philadelphia 76ers,Dallas Mavericks,22400712,True,72,2025-02-04,True,Philadelphia 76ers,0.5411,0.4443,0.0158078125,0.01175625,0.8211,0.7188,0.0340140625,0.0268359375
Chicago Bulls,Miami Heat,22400714,True,72,2025-02-04,True,Chicago Bulls,0.698,0.5672,0.0225359375,0.0159671875,0.952,0.8977,0.0465578125,0.0405203125
Brooklyn Nets,Houston Rockets,22400711,True,72,2025-02-04,True,Brooklyn Nets,0.1183,0.0753,0.0027,0.001575,0.9984,0.9968,0.06125625,0.060234375
LA Clippers,Los Angeles Lakers,22400715,False,72,2025-02-04,True,Los Angeles Lakers,0.9654,0.9303,0.051309375,0.045446875,0.9788,0.9577,0.0552765625,0.051
Toronto Raptors,New York Knicks,22400713,False,72,2025-02-04,True,New York Knicks,0.1158,0.0695,0.002515625,0.0014265625,1.0,1.0,0.0624609375,0.062396875
Portland Trail Blazers,Indiana Pacers,22400716,True,72,2025-02-04,True,Portland Trail Blazers,0.1781,0.116,0.0044984375,0.00259375,0.9961,0.9934,0.0598046875,0.05779375
